x1, y1, sigma1, angle1, t1_x, t1_y, theta1, x2, y2, sigma2, angle2, t2_x, t2_y, theta2
416.376,975.968,1.19936e+07,322.886,1,1,0,202.507,630.144,1.20591e+07,93.7421,1,2.61757,136.833
268.068,976.707,7.01312e+06,269.861,1,5.18168,170.438,311.245,995.181,1.48119e+07,275.92,1,5.18168,170.438
456.34,1419.97,1.37628e+07,124.055,1,2.61757,0,498.373,1438.3,1.00273e+07,125.729,1,2.61757,0
1445.4,1751.55,1.3632e+07,92.2036,1,2.61757,22.8056,1488.28,1766.17,1.12727e+07,91.6371,1,2.61757,22.8056
281.991,977.223,3.3431e+06,97.7106,1,5.18168,170.438,325.598,993.881,3.27757e+06,97.3061,1,5.18168,170.438
729.782,976.653,3.27757e+06,56.5899,1,1,0,505.337,1634.83,1.63848e+07,188.94,1,1,0
1214.54,594.118,1.15346e+07,97.5797,1,5.18168,90.9004,1255.66,608.489,1.00928e+07,96.2955,1,5.18168,90.9004
836.966,472.485,8.38912e+06,102.516,1,5.18168,34.0877,119.294,334.23,6.22643e+06,97.6997,1,5.18168,68.1753
1305.44,644.199,7.0784e+06,117.803,1,2.61757,68.4167,1966.48,650.009,9.96198e+06,139.941,1,1,0
325.893,1163.24,1.10758e+07,128.349,1,2.61757,159.639,348.028,1158.61,1.27142e+07,140.503,1,2.61757,136.833
971.592,472.712,3.99821e+06,242.127,1,2.61757,91.2222,1013.64,487.396,1.24524e+07,239.782,1,2.61757,91.2222
1452.11,1754.75,3.27782e+06,199.576,1,2.61757,91.2222,1494.85,1769.95,4.65408e+06,196.474,1,2.61757,91.2222
402.777,1164.26,7.53715e+06,80.676,1,5.18168,124.988,83.604,1052.23,8.06144e+06,105.178,1,2.61757,0
367.369,543.176,3.53971e+06,71.7104,1,5.18168,136.351,399.644,479.329,1.96659e+06,86.76,1,5.18168,56.8128
272.498,978.087,1.24526e+07,332.975,1,1,0,626.068,829.468,1.27803e+07,107.035,1,2.61757,159.639
388.329,538.55,1.20591e+07,89.8713,1,5.18168,90.9004,67.3281,364.614,1.15348e+07,84.3399,1,2.61757,114.028
564.536,841.619,3.6055e+06,272.878,1,2.61757,68.4167,58.8857,484.411,1.32393e+07,118.273,1,2.61757,68.4167
289.084,979.162,1.96634e+06,272.503,1,5.18168,147.713,333.517,996.663,721153,280.2,1,5.18168,147.713
1577.24,417.503,5.96403e+06,277.546,1,5.18168,11.3626,1414.06,477.505,1.38944e+07,120.61,1,2.61757,136.833
1002.19,595.55,1.21905e+07,84.192,1,1,0,1837.55,1143.51,132095,148.118,1,1,0
1590.06,419.963,1.76999e+06,274.41,1,1,0,1637.89,430.408,8.19251e+06,276.134,1,1,0
1221.34,596.444,6.75072e+06,80.826,1,2.61757,136.833,270.042,584.567,9.7001e+06,70.9287,1,5.18168,90.9004
603.448,541.155,1.43529e+07,289.916,1,5.18168,11.3626,638.857,576.395,7.53741e+06,298.355,1,5.18168,11.3626
821.108,539.661,3.47443e+06,236.991,1,1,0,853.296,620.947,5.83322e+06,338.209,1,2.61757,159.639
1512.51,1794.62,1.90157e+06,92.6119,1,1,0,1538.79,1803.96,5.76794e+06,78.2477,1,2.61757,68.4167
833.53,647.248,7.99616e+06,83.9591,1,2.61757,68.4167,1096.63,501.41,6.4233e+06,289.655,1,2.61757,159.639
1313.61,595.993,1.31149e+06,109.187,1,5.18168,68.1753,313.292,954.377,983808,98.1141,1,5.18168,124.988
348.715,737.727,3.67078e+06,346.749,1,1,0,334.348,999.909,1.09453e+07,56.1846,1,2.61757,68.4167
12.8891,474.152,2.75302e+06,118.963,1,2.61757,68.4167,1234.95,579.993,6.94758e+06,110.473,1,2.61757,68.4167
884.22,645.044,7.14419e+06,30.3203,1,2.61757,114.028,927.81,659.936,6.81651e+06,33.3998,1,2.61757,114.028
650.524,420.34,1.26492e+07,89.7731,1,5.18168,0,40.8635,596.98,5.89875e+06,200.282,1,1,0
310.109,983.989,4.85018e+06,331.332,1,5.18168,147.713,351.408,1004.89,3.01517e+06,345.023,1,5.18168,147.713
1207.67,597.185,1.31738e+07,239.564,1,5.18168,56.8128,204.621,622.646,1.7047e+06,356.754,1,1,0
866.01,646.003,7.53715e+06,72.6949,1,2.61757,45.6111,909.727,660.808,3.27731e+06,71.7289,1,2.61757,45.6111
377.263,1175.65,4.9815e+06,87.6027,1,2.61757,91.2222,650.183,837.153,4.32589e+06,89.6039,1,5.18168,68.1753
300.186,1431.8,1.30427e+07,90.4648,1,2.61757,45.6111,293.778,1361.21,7.99616e+06,89.2952,1,2.61757,22.8056
261.593,986.008,1.48774e+07,286.192,1,5.18168,124.988,302.602,1003.57,786689,282.081,1,5.18168,124.988
289.013,986.224,1.21249e+07,71.7528,1,2.61757,45.6111,462.144,1431.51,1.6254e+07,271.389,1,5.18168,56.8128
857.069,542.956,6.68518e+06,109.887,1,5.18168,113.626,386.575,602.727,1.00273e+07,288.44,1,2.61757,22.8056
1028.78,542.234,7.27526e+06,108.065,1,5.18168,136.351,1078.15,562.788,7.99616e+06,107.558,1,5.18168,136.351
1519.34,474.333,1.12072e+07,87.9276,1,5.18168,113.626,1563.19,478.189,1.2649e+07,88.8243,1,5.18168,113.626
268.937,599.325,1.39599e+07,128.584,1,5.18168,45.4502,309.791,617.339,1.63891e+06,124.475,1,2.61757,45.6111
35.5932,474.963,9.50298e+06,80.1873,1,2.61757,136.833,220.777,1083.9,4.7191e+06,53.9927,1,1,0
928.396,742.018,9.24083e+06,261.72,1,5.18168,68.1753,1933.88,1840.21,3.93293e+06,251.315,1,2.61757,159.639
375.019,1181.5,6.55386e+06,70.9974,1,5.18168,136.351,289.085,722.739,6.29197e+06,267.451,1,5.18168,124.988
657.961,422.426,6.09536e+06,19.3782,1,1,0,80.7331,405.274,1.04865e+07,147.732,1,5.18168,11.3626
1190.06,542.563,1.19278e+07,258.657,1,5.18168,56.8128,1231.6,560.711,1.32385e+07,258.454,1,5.18168,56.8128
341.218,1182.61,1.10761e+07,235.788,1,5.18168,147.713,381.324,1194.57,1.00931e+07,243.834,1,5.18168,147.713
415.915,1434.19,1.1338e+07,163.42,1,1,0,460.186,1457.13,1.83552e+06,118.111,1,2.61757,22.8056
350.193,1183.45,1.10111e+07,269.633,1,5.18168,68.1753,395.972,1215.16,1.16006e+07,270.602,1,5.18168,79.5379
579.781,1884.06,1.219e+07,101.258,1,2.61757,68.4167,1247.67,516.21,1.00275e+07,95.2598,1,2.61757,45.6111
1599.79,421.754,1.51398e+07,98.2994,1,5.18168,45.4502,472.399,510.505,3.01542e+06,284.622,1,5.18168,170.438
587.096,1884.88,1.02899e+07,328.208,1,1,0,350.004,1523.36,6.16115e+06,72.714,1,2.61757,0
293.798,987.891,2.42509e+06,92.1047,1,1,0,342.389,1008.65,1.10764e+07,281.221,1,2.61757,159.639
858.362,600.087,7.66848e+06,308.768,1,2.61757,136.833,902.367,615.065,459519,302.723,1,2.61757,136.833
927.528,474.974,2.68775e+06,242.403,1,5.18168,113.626,948.717,482.641,1.7042e+06,244.994,1,5.18168,113.626
394.388,544.216,6.02957e+06,78.3842,1,5.18168,124.988,433.418,545.056,1.64506e+07,76.0527,1,5.18168,124.988
1067.46,475.287,1.35665e+07,66.1678,1,1,0,1113.98,492.179,1.27803e+07,304.027,1,2.61757,114.028
1123.55,598.61,8.65152e+06,277.683,1,5.18168,0,1166.34,616.028,1.04865e+07,275.855,1,5.18168,0
1130.08,598.6,3.14624e+06,101.222,1,5.18168,170.438,1166.34,616.028,1.04865e+07,275.855,1,5.18168,0
1185.6,543.509,1.26487e+07,111.709,1,5.18168,68.1753,1226.61,562.243,1.0486e+07,108.969,1,5.18168,68.1753
1202.55,599.033,1.45492e+07,246.827,1,5.18168,68.1753,600.597,795.533,6.03008e+06,106.63,1,2.61757,0
429.833,1436.42,4.91546e+06,321.885,1,1,0,451.25,1541.38,7.3408e+06,263.175,1,2.61757,45.6111
455.022,1433.87,5.96403e+06,111.234,1,5.18168,22.7251,519.162,1517.36,4.9815e+06,105.668,1,5.18168,11.3626
840.471,649.688,1.17315e+07,90.6554,1,2.61757,91.2222,881.929,664.484,1.10761e+07,85.1868,1,2.61757,91.2222
1564.71,423.241,7.47187e+06,101.447,1,5.18168,147.713,253.697,1047.62,1.04212e+07,24.559,1,1,0
428.099,474.909,1.23871e+07,145.849,1,1,0,403.774,620.324,1.00278e+07,279.346,1,5.18168,34.0877
470.821,475.723,4.58829e+06,78.1656,1,5.18168,90.9004,502.01,484.964,9.63456e+06,72.1832,1,5.18168,102.263
909.482,743.734,787201,107.036,1,5.18168,136.351,358.218,1029.38,8.58598e+06,283.152,1,5.18168,159.076
297.264,600.318,393731,313.44,1,2.61757,0,346.688,605.381,4.26036e+06,299.401,1,2.61757,0
610.379,476.007,1.38944e+07,44.8293,1,2.61757,0,654.307,492.339,1.24526e+07,45.7291,1,2.61757,0
624,476.295,8.2583e+06,29.4438,1,1,0,856.454,612.178,459263,61.4775,1,2.61757,114.028
780.605,1905.45,4.32589e+06,89.0519,1,5.18168,90.9004,762.678,1910.36,9.56877e+06,82.5972,1,2.61757,91.2222
975.468,476.175,8.4544e+06,250.966,1,5.18168,124.988,1020.29,494.465,1.90106e+06,251.155,1,5.18168,124.988
940.071,745.068,2.75328e+06,97.8851,1,2.61757,91.2222,999.39,450.698,4.52224e+06,303.88,1,5.18168,113.626
269.098,989.387,7.07814e+06,272.915,1,5.18168,147.713,367.198,1026.38,8.97946e+06,94.04,1,5.18168,22.7251
1086.53,423.57,6.81626e+06,199.113,1,2.61757,114.028,1119.27,443.078,3.73581e+06,191.914,1,2.61757,114.028
1259.95,473.535,1.50758e+06,107.761,1,2.61757,91.2222,1284.69,497.502,9.69984e+06,103.058,1,2.61757,91.2222
517.799,1191.6,1.90106e+06,161.625,1,1,0,1151.66,1850.83,393983,88.2711,1,2.61757,91.2222
1322.76,475.801,4.4567e+06,109.873,1,5.18168,136.351,1360.79,484.237,1.4943e+07,104.863,1,5.18168,136.351
450.786,1439.93,9.1753e+06,324.134,1,5.18168,170.438,484.932,1443.51,1.03549e+07,313.028,1,5.18168,170.438
1312.11,599.033,3.60525e+06,282.145,1,5.18168,90.9004,670.529,56.0559,1.63195e+07,177.196,1,1,0
523.783,990.579,1.40252e+07,70.134,1,2.61757,114.028,1865.95,1081.35,9.04474e+06,302.919,1,1,0
12.7873,649.235,7.73427e+06,79.1794,1,5.18168,136.351,90.4499,351.119,6.3575e+06,94.6636,1,5.18168,124.988
1290.67,423.136,4.32614e+06,123.601,1,1,0,1290,22.8596,1.35012e+07,232.484,1,2.61757,91.2222
346.304,1198.22,1.06173e+07,229.735,1,5.18168,159.076,387.753,1210.47,1.10106e+07,231.42,1,5.18168,159.076
948.029,747.856,3.3431e+06,73.3489,1,5.18168,147.713,99.0563,338.076,9.7001e+06,62.395,1,5.18168,170.438
287.457,478.346,4.12928e+06,321.777,1,1,0,427.76,624.179,6.42304e+06,267.851,1,2.61757,0
956.5,746.817,8.19277e+06,28.8644,1,1,0,1889.35,1098.84,4.71936e+06,319.11,1,1,0
459.462,1440.97,2.22925e+06,228.804,1,5.18168,0,507.994,1477.74,1.12727e+07,38.0334,1,5.18168,170.438
1295.51,425.121,1.83578e+06,35.589,1,2.61757,114.028,1601.32,354.302,1.22563e+07,287.56,1,1,0
341.958,653.979,6.22694e+06,283.365,1,5.18168,79.5379,367.953,570.061,2.49062e+06,293.498,1,2.61757,22.8056
536.202,748.343,1.00275e+07,53.4188,1,5.18168,124.988,1271.26,515.24,7.40634e+06,69.6665,1,2.61757,159.639
261.356,847.878,7.86458e+06,295.327,1,5.18168,45.4502,1318.46,1744.65,6.75123e+06,123.847,1,1,0
665.306,989.724,7.60294e+06,34.3062,1,1,0,450.689,656.073,1.33048e+07,97.7087,1,2.61757,159.639
263.965,425.761,2.8841e+06,266.599,1,5.18168,90.9004,83.3317,442.584,1.31077e+07,104.878,1,5.18168,56.8128
308.232,993.093,1.55986e+07,66.2876,1,2.61757,45.6111,1361.09,1756.94,6.48858e+06,265.377,1,1,0
1138.41,600.828,1.20594e+07,103.836,1,5.18168,147.713,1184.63,620.599,1.52707e+07,101.966,1,5.18168,147.713
938.542,748.977,8.45491e+06,68.1021,1,2.61757,136.833,981.4,762.963,2.29453e+06,69.1102,1,2.61757,136.833
592.024,1925.66,1.53359e+07,80.2967,1,5.18168,124.988,1683.94,68.1545,1.12069e+07,56.7481,1,5.18168,45.4502
1269.82,476.842,8.06144e+06,103.743,1,5.18168,79.5379,1572.09,483.442,1.18067e+06,102.918,1,2.61757,91.2222
1278.93,476.978,1.04863e+07,253.795,1,2.61757,0,1313.56,491.687,1.42874e+07,248.311,1,2.61757,0
855.413,425.851,3.67028e+06,266.72,1,2.61757,0,471.214,408.086,8.06144e+06,98.8881,1,5.18168,170.438
909.833,425.51,8.71654e+06,20.4507,1,2.61757,68.4167,957.708,440.221,6.75046e+06,24.4389,1,2.61757,68.4167
297.908,992.56,8.32333e+06,68.2251,1,2.61757,45.6111,643.026,843.534,4.19507e+06,240.093,1,2.61757,91.2222
899.621,651.555,1.49427e+07,328.05,1,2.61757,45.6111,943.109,666.637,7.7993e+06,317.09,1,2.61757,45.6111
584.074,1927.94,9.17581e+06,60.8367,1,5.18168,124.988,628.19,1942.98,1.20594e+07,70.975,1,5.18168,124.988
1502.22,477.469,1.02241e+07,240.995,1,5.18168,68.1753,1540.13,488.448,1.65811e+07,245.132,1,5.18168,68.1753
623.66,1926.12,1.19281e+07,266.327,1,2.61757,45.6111,662.515,107.019,9.76563e+06,311.121,1,2.61757,0
212.178,992.751,4.2601e+06,268.731,1,5.18168,124.988,267.632,1013.94,5.57158e+06,262.698,1,2.61757,136.833
468.143,1445.64,6.22618e+06,190.347,1,1,0,511.84,1461.53,1.31123e+06,180.38,1,1,0
734.021,848.755,2.62196e+06,256.097,1,5.18168,34.0877,708.844,937.145,3.14624e+06,259.315,1,5.18168,34.0877
628.974,1934.41,1.39594e+07,81.6279,1,5.18168,124.988,675.288,1952.19,6.6199e+06,81.602,1,5.18168,124.988
944.799,748.674,6.29197e+06,51.412,1,2.61757,159.639,987.113,759.514,1.21902e+07,33.242,1,2.61757,159.639
630.953,424.978,3.21178e+06,298.412,1,2.61757,114.028,677.716,442.842,3.80186e+06,283.955,1,5.18168,124.988
434.216,478.489,9.89696e+06,319.135,1,5.18168,159.076,1091.54,598.355,5.24365e+06,131.647,1,2.61757,136.833
1176.3,602.204,1.16009e+07,299.889,1,1,0,10.0413,693.527,8.65152e+06,208.213,1,1,0
1134.4,751.086,1.21902e+07,255.242,1,5.18168,34.0877,1158.31,725.442,9.30663e+06,247.87,1,5.18168,45.4502
602.928,477.995,9.56877e+06,309.83,1,2.61757,45.6111,642.315,500.217,787202,310.739,1,2.61757,45.6111
864.536,475.523,8.78234e+06,96.6246,1,5.18168,45.4502,895.991,495.901,6.81626e+06,100.551,1,5.18168,45.4502
902.598,428.749,4.39117e+06,330.141,1,2.61757,91.2222,945.342,444.105,5.30867e+06,330.158,1,2.61757,91.2222
1108.72,426.174,8.65126e+06,269.713,1,2.61757,22.8056,1151.75,438.354,1.42874e+07,272.667,1,5.18168,0
1108.37,477.981,8.71706e+06,301.19,1,2.61757,114.028,1179.06,592.221,5.57107e+06,116.433,1,5.18168,147.713
507.585,753.718,1.02241e+07,279.114,1,2.61757,68.4167,531.883,1509.62,7.79955e+06,119.05,1,2.61757,22.8056
245.467,653.3,4.45722e+06,351.465,1,1,0,407.509,1653.83,6.09562e+06,70.5158,1,2.61757,45.6111
1493.42,477.443,3.40839e+06,224.326,1,2.61757,68.4167,1536.99,487.695,2.55642e+06,223.805,1,2.61757,68.4167
637.553,1944.56,2.55693e+06,68.1112,1,5.18168,170.438,681.366,1956.57,1.90157e+06,68.0048,1,5.18168,159.076
1104.15,602.895,5.11283e+06,124.11,1,1,0,1147.46,618.025,1023,123.373,1,1,0
977.804,751.835,7.47136e+06,78.5038,1,2.61757,45.6111,1015.15,760.65,9.56902e+06,84.9161,1,5.18168,22.7251
228.43,604.316,2.62221e+06,280.989,1,2.61757,68.4167,278.318,643.629,1.17967e+07,272.384,1,5.18168,22.7251
286.939,426.125,6.02957e+06,90.0143,1,5.18168,159.076,1629.64,420.957,2.29402e+06,239.405,1,2.61757,159.639
613.275,428.215,1.12727e+07,61.3342,1,5.18168,56.8128,925.176,461.99,8.91392e+06,267.103,1,2.61757,68.4167
740.339,428.093,983554,58.9904,1,2.61757,68.4167,780.562,442.805,2.1632e+06,61.6902,1,2.61757,68.4167
438.545,1450.19,1.11488e+06,333.476,1,1,0,12.6381,697.903,1.25839e+07,174.907,1,1,0
12.4646,607.309,6.94733e+06,73.3259,1,2.61757,91.2222,45.5616,517.407,1.19936e+07,72.3397,1,5.18168,90.9004
316.49,994.521,1.44282e+06,139.781,1,1,0,1208.46,625.649,8.58573e+06,289.49,1,1,0
274.011,478.196,6.29197e+06,102.477,1,5.18168,147.713,893.944,650.312,1.29769e+07,290.106,1,2.61757,45.6111
398.27,1211.58,7.6032e+06,91.2628,1,2.61757,91.2222,158.989,1116.76,1.00278e+07,128.071,1,1,0
112.286,1977.57,3.67053e+06,239.079,1,2.61757,45.6111,405.417,1461.71,1.90106e+06,271.978,1,5.18168,22.7251
941.326,753.768,9.37216e+06,59.3961,1,5.18168,159.076,988.008,762.19,393984,59.9812,1,5.18168,147.713
348.573,1452.55,6.88179e+06,112.535,1,5.18168,147.713,490.554,1742.22,8.78234e+06,62.8505,1,2.61757,114.028
238.203,996.888,9.83117e+06,71.7578,1,5.18168,45.4502,279.344,1013.97,1.48116e+07,81.2636,1,5.18168,45.4502
831.644,754.622,1.25832e+07,120.776,1,2.61757,136.833,865.48,797.201,1.58605e+07,121.246,1,2.61757,136.833
266.413,479.605,6.88179e+06,272.106,1,5.18168,102.263,385.693,620.396,1.54015e+07,262.107,1,2.61757,114.028
462.996,1452.88,4.58854e+06,96.4108,1,2.61757,45.6111,1892.83,1428.61,6.81626e+06,289.967,1,1,0
282.628,428.641,1.46156e+07,269.704,1,5.18168,68.1753,33.4829,612.891,1.42223e+07,93.594,1,2.61757,114.028
576.435,1454.06,3.47418e+06,297.069,1,1,0,582.339,776.951,4.19533e+06,249.234,1,1,0
23.785,754.434,5.44e+06,86.5751,1,5.18168,79.5379,100.915,357.001,2.03213e+06,92.7174,1,5.18168,113.626
620.536,428.736,1.32385e+07,88.4236,1,5.18168,11.3626,655.71,451.176,9.04448e+06,73.4385,1,2.61757,22.8056
738.428,479.776,4.45671e+06,270.286,1,5.18168,79.5379,778.902,497.355,2.03188e+06,272.826,1,5.18168,79.5379
754.723,480.393,5.30893e+06,279.901,1,2.61757,159.639,281.16,1118.45,5.89875e+06,270.647,1,1,0
818.277,479.548,1.9671e+06,213.314,1,1,0,861.315,494.753,4.78515e+06,200.182,1,1,0
985.828,480.204,1.0945e+07,245.727,1,5.18168,136.351,1030.58,497.552,2.81882e+06,241.765,1,5.18168,136.351
1001.16,480.141,8.65126e+06,300.477,1,5.18168,0,323.999,414.689,1.48119e+07,298.067,1,5.18168,0
466.292,1452.96,7.86458e+06,88.6538,1,2.61757,68.4167,1892.83,1428.61,6.81626e+06,289.967,1,1,0
232.173,998.113,4.58829e+06,73.5488,1,5.18168,34.0877,275.777,1013.84,6.55411e+06,78.2849,1,5.18168,34.0877
851.78,652.802,5.0473e+06,94.7225,1,2.61757,0,822.149,564.722,1.63917e+06,86.6337,1,5.18168,170.438
1142.5,478.236,1.42871e+07,70.8558,1,5.18168,0,1167.11,499.58,918017,69.2231,1,2.61757,22.8056
1300.45,479.98,8.32333e+06,104.434,1,5.18168,79.5379,1339.13,499.626,2.03213e+06,111.303,1,5.18168,68.1753
415.668,1455.87,7.40634e+06,86.4366,1,5.18168,113.626,1517.14,47.6371,9.04448e+06,94.0273,1,5.18168,34.0877
1305.28,480.47,1.1273e+07,103.002,1,2.61757,91.2222,1349.16,489.902,8.25831e+06,104.166,1,2.61757,91.2222
591.105,430.244,1.48774e+07,300.753,1,2.61757,91.2222,625.673,449.391,590337,300.976,1,2.61757,91.2222
680.887,1457.7,1.04865e+07,77.7577,1,2.61757,114.028,987.804,759.347,1.14691e+07,97.4417,1,2.61757,91.2222
464.553,1457.82,6.55411e+06,52.6814,1,5.18168,170.438,507.994,1477.74,1.12727e+07,38.0334,1,5.18168,170.438
214.874,998.54,8.71706e+06,247.297,1,2.61757,68.4167,397.342,615.432,4.32563e+06,106.153,1,5.18168,147.713
608.033,480.967,721410,354.391,1,2.61757,22.8056,650.124,499.991,3.60499e+06,1.73987,1,2.61757,22.8056
867.769,430.544,8.52019e+06,314.229,1,5.18168,90.9004,903.962,446.023,1.2649e+07,305.178,1,5.18168,90.9004
905.907,651.233,1.14693e+07,140.88,1,5.18168,0,1255.82,616.09,1.31735e+07,128.87,1,2.61757,136.833
889.743,432.704,2.29402e+06,281.556,1,2.61757,136.833,527.082,1495.82,7.9959e+06,80.0338,1,2.61757,68.4167
978.789,480.778,1.20589e+07,325.313,1,1,0,1019.98,496.132,9.96199e+06,320.164,1,1,0
349.281,854.547,1.11419e+07,99.5834,1,1,0,1235.26,1968.97,7.0784e+06,306.819,1,5.18168,113.626
1066.04,656.878,4.45722e+06,95.5398,1,5.18168,159.076,1390.82,1752.94,7.79904e+06,88.1411,1,1,0
1073.84,654.707,1.35665e+07,278.09,1,5.18168,147.713,278.194,738.053,1.23213e+07,107.125,1,2.61757,91.2222
255.762,432.561,7.01286e+06,151.745,1,1,0,288.92,645.764,767,81.9017,1,2.61757,114.028
384.913,433.124,1.45495e+07,303.753,1,2.61757,159.639,1268.91,545.708,5.8985e+06,95.946,1,2.61757,114.028
6.63901,480.834,1.63891e+06,60.7704,1,2.61757,159.639,694.922,456.642,6.6199e+06,287.656,1,5.18168,56.8128
1065.62,431.584,1.31149e+06,140.33,1,5.18168,124.988,1108.2,446.013,7.53741e+06,136.45,1,5.18168,124.988
750.569,758.395,1.16659e+07,102.919,1,5.18168,113.626,1436.99,562.565,3.27757e+06,97.8649,1,5.18168,124.988
1141.35,432.306,1.59916e+07,289.378,1,5.18168,0,1183.55,443.698,459008,286.343,1,5.18168,0
904.285,759.669,2.42534e+06,289.82,1,2.61757,0,89.0928,434.818,1.12727e+07,94.0223,1,5.18168,68.1753
201.409,1002.52,9.76563e+06,259.885,1,5.18168,113.626,262.838,1019.68,1.12732e+07,48.2178,1,2.61757,0
929.577,758.681,1.02239e+07,260.825,1,5.18168,45.4502,530.451,504.653,1.33041e+07,70.2063,1,2.61757,22.8056
565.268,433.348,5.83322e+06,75.6651,1,2.61757,0,412.036,487.225,1.65153e+07,279.987,1,5.18168,0
836.397,482.483,1.59916e+07,76.8029,1,5.18168,147.713,1208.88,618.178,1.07482e+07,251.035,1,5.18168,68.1753
945.039,760.049,1.23873e+07,69.0497,1,5.18168,147.713,988.077,774.246,8.25856e+06,66.8099,1,5.18168,147.713
640.692,432.782,1.17312e+07,289.007,1,5.18168,79.5379,674.207,464.182,1.12074e+07,287.915,1,5.18168,79.5379
280.767,1001.59,8.91366e+06,48.5728,1,2.61757,68.4167,1374.9,1753.11,1.1273e+07,219.399,1,2.61757,68.4167
892.267,481.733,721155,107.78,1,2.61757,68.4167,906.57,492.105,7.20973e+06,101.327,1,2.61757,68.4167
188.296,433.979,1.5081e+06,112.038,1,1,0,1916.5,1092.29,1.9671e+06,251.76,1,2.61757,136.833
1383.44,481.529,5.63635e+06,234.082,1,5.18168,102.263,1429.83,498.715,1.36978e+07,246.724,1,5.18168,102.263
29.3769,483.323,1.83603e+06,101.03,1,5.18168,68.1753,861.888,616.617,2.68774e+06,88.6893,1,5.18168,90.9004
414.004,760.118,9.30688e+06,89.7866,1,5.18168,159.076,888.307,645.028,1.06179e+07,77.9239,1,5.18168,113.626
612.39,433.783,1.50083e+07,341.772,1,2.61757,68.4167,651.962,453.419,9.7001e+06,346.306,1,2.61757,68.4167
821.118,483.498,8.84813e+06,220.884,1,1,0,862.634,499.099,6.22669e+06,222.013,1,1,0
1071.73,483.368,1.48116e+07,79.8018,1,5.18168,45.4502,390.465,1170.89,1.01586e+07,271.527,1,2.61757,45.6111
235.864,658.308,4.52224e+06,55.8069,1,5.18168,0,1669.58,371.662,3.01542e+06,244.967,1,5.18168,22.7251
960.178,757.901,9.3719e+06,48.1319,1,2.61757,22.8056,1002.94,774.204,5.43974e+06,37.6003,1,2.61757,22.8056
1285.31,482.874,1.56636e+07,84.2176,1,5.18168,136.351,1793.43,240.639,5.17811e+06,215.56,1,1,0
1353.4,483.252,6.22643e+06,123.029,1,5.18168,147.713,228.765,1078.87,3.47366e+06,57.1208,1,1,0
1033.41,433.768,1.37652e+06,304.731,1,2.61757,136.833,1084.54,456.009,1.48119e+07,305.326,1,2.61757,136.833
1124.42,433.905,9.83066e+06,270.705,1,5.18168,22.7251,1163.55,442.295,1.01586e+07,271.736,1,5.18168,11.3626
557.106,858.642,2.09818e+06,43.3929,1,1,0,52.297,524.48,5.76794e+06,71.4572,1,2.61757,114.028
613.739,855.555,1.64498e+07,289.288,1,5.18168,170.438,679.96,1963.47,1.30424e+07,191.303,1,1,0
625.969,484.332,1.10106e+07,349.593,1,2.61757,22.8056,668.554,499.911,1.19281e+07,348.112,1,2.61757,22.8056
326.835,1010.03,721919,77.0197,1,5.18168,22.7251,626.068,829.468,1.27803e+07,107.035,1,2.61757,159.639
1149.33,484.337,4.06374e+06,273.044,1,5.18168,136.351,1138.68,504.546,2.81856e+06,77.0952,1,2.61757,22.8056
654.312,855.175,8.91315e+06,96.4762,1,5.18168,45.4502,638.661,823.504,1.08792e+07,43.3605,1,2.61757,114.028
499.851,1465.85,3.73606e+06,223.32,1,1,0,1520.19,1973.5,9.30662e+06,90.3796,1,5.18168,79.5379
1194.46,482.934,1.0486e+07,90.7758,1,5.18168,102.263,1229.19,505.536,1.48114e+07,89.2732,1,5.18168,102.263
236.969,1009.99,9.50374e+06,247.442,1,5.18168,56.8128,288.372,1022.05,1.02899e+07,236.692,1,5.18168,68.1753
497.426,860.901,7.53715e+06,229.278,1,2.61757,159.639,1604.41,1884.01,852735,162.247,1,5.18168,124.988
787.915,1009.6,8.5202e+06,252.245,1,2.61757,22.8056,721.87,1023.75,2.8841e+06,257.214,1,2.61757,22.8056
876.972,657.309,786943,62.5306,1,2.61757,68.4167,918.953,671.716,1.04909e+06,59.6245,1,2.61757,68.4167
213.184,486.184,7.66822e+06,268.803,1,2.61757,114.028,1116,622.771,2.49114e+06,259.798,1,1,0
464.897,1468.86,4.58854e+06,69.7278,1,2.61757,22.8056,1511.52,1786.6,4.39168e+06,278.296,1,1,0
31.2548,433.934,6.94707e+06,67.0691,1,5.18168,170.438,390.49,598.011,1.11419e+07,275.186,1,5.18168,45.4502
310.214,1012.07,5.37421e+06,279.701,1,2.61757,159.639,354.832,1028.85,7.93062e+06,283.635,1,2.61757,159.639
350.595,1471.25,4.5225e+06,99.4323,1,5.18168,45.4502,373.56,1472.54,7.93011e+06,111.461,1,2.61757,22.8056
459.494,1471.9,9.30688e+06,172.643,1,1,0,64.4377,317.506,9.63482e+06,97.3536,1,2.61757,45.6111
608.735,437.961,8.9792e+06,38.4532,1,2.61757,45.6111,646.592,457.891,4.06349e+06,43.9407,1,2.61757,45.6111
212.252,436.775,9.04474e+06,276.025,1,1,0,336.534,1131.18,1.24595e+06,87.7116,1,5.18168,11.3626
345.044,1471.82,5.24339e+06,84.4235,1,5.18168,90.9004,385.527,1482.74,2.55667e+06,82.1971,1,2.61757,91.2222
396.954,438.411,4.32589e+06,44.7135,1,2.61757,114.028,37.831,216.869,8.52045e+06,51.275,1,2.61757,114.028
